lon,lat,treatment_intensity,year,area_m2
34.1825,0.0275,0-3,2016,320.0
34.1825,0.0275,0-3,2019,400.0
34.1825,0.0275,0-3,2023,496.0
34.1925,0.0275,0-3,2016,5472.0
34.1925,0.0275,0-3,2019,6080.0
34.1925,0.0275,0-3,2023,6832.0
34.1975,0.0275,13-,2016,2544.0
34.1975,0.0275,13-,2019,2752.0
34.1975,0.0275,13-,2023,3216.0
34.2025,0.0275,13-,2016,1616.0
34.2025,0.0275,13-,2019,2400.0
34.2025,0.0275,13-,2023,2928.0
34.2075,0.0275,7-9,2016,624.0
34.2075,0.0275,7-9,2019,736.0
34.2075,0.0275,7-9,2023,1024.0
34.2125,0.0275,4-6,2016,848.0
34.2125,0.0275,4-6,2019,1280.0
34.2125,0.0275,4-6,2023,1904.0
34.2175,0.0275,4-6,2016,672.0
34.2175,0.0275,4-6,2019,1184.0
34.2175,0.0275,4-6,2023,1680.0
34.2225,0.0275,0-3,2016,432.0
34.2225,0.0275,0-3,2019,608.0
34.2225,0.0275,0-3,2023,1040.0
34.2275,0.0275,0-3,2016,480.0
34.2275,0.0275,0-3,2019,560.0
34.2275,0.0275,0-3,2023,1152.0
34.2325,0.0275,0-3,2016,2208.0
34.2325,0.0275,0-3,2019,2608.0
34.2325,0.0275,0-3,2023,4240.0
34.2575,0.0275,0-3,2016,176.0
34.2575,0.0275,0-3,2019,256.0
34.2575,0.0275,0-3,2023,368.0
34.2625,0.0275,0-3,2016,1008.0
34.2625,0.0275,0-3,2019,912.0
34.2625,0.0275,0-3,2023,1296.0
34.2675,0.0275,0-3,2016,2016.0
34.2675,0.0275,0-3,2019,2432.0
34.2675,0.0275,0-3,2023,2816.0
34.2725,0.0275,0-3,2016,1520.0
34.2725,0.0275,0-3,2019,2480.0
34.2725,0.0275,0-3,2023,2864.0
34.2975,0.0275,0-3,2016,1616.0
34.2975,0.0275,0-3,2019,2560.0
34.2975,0.0275,0-3,2023,4240.0
34.3225,0.0275,0-3,2016,1888.0
34.3225,0.0275,0-3,2019,2256.0
34.3225,0.0275,0-3,2023,3360.0
34.3275,0.0275,0-3,2016,1472.0
34.3275,0.0275,0-3,2019,2048.0
34.3275,0.0275,0-3,2023,2768.0
34.3325,0.0275,0-3,2016,976.0
34.3325,0.0275,0-3,2019,1488.0
34.3325,0.0275,0-3,2023,2352.0
34.3375,0.0275,0-3,2016,1872.0
34.3375,0.0275,0-3,2019,2016.0
34.3375,0.0275,0-3,2023,2672.0
34.3425,0.0275,0-3,2016,864.0
34.3425,0.0275,0-3,2019,1328.0
34.3425,0.0275,0-3,2023,1728.0
34.3525,0.0275,0-3,2016,1616.0
34.3525,0.0275,0-3,2019,2608.0
34.3525,0.0275,0-3,2023,2960.0
34.3575,0.0275,13-,2016,2608.0
34.3575,0.0275,13-,2019,3104.0
34.3575,0.0275,13-,2023,3744.0
34.3625,0.0275,13-,2016,2160.0
34.3625,0.0275,13-,2019,2928.0
34.3625,0.0275,13-,2023,4144.0
34.3675,0.0275,7-9,2016,1504.0
34.3675,0.0275,7-9,2019,1872.0
34.3675,0.0275,7-9,2023,2400.0
34.3725,0.0275,0-3,2016,1504.0
34.3725,0.0275,0-3,2019,2432.0
34.3725,0.0275,0-3,2023,3040.0
34.3775,0.0275,0-3,2016,1888.0
34.3775,0.0275,0-3,2019,2480.0
34.3775,0.0275,0-3,2023,2880.0
34.1525,0.0325,0-3,2016,5680.0
34.1525,0.0325,0-3,2019,6816.0
34.1525,0.0325,0-3,2023,7168.0
34.1575,0.0325,0-3,2016,1040.0
34.1575,0.0325,0-3,2019,1376.0
34.1575,0.0325,0-3,2023,1744.0
34.1625,0.0325,0-3,2016,3344.0
34.1625,0.0325,0-3,2019,4032.0
34.1625,0.0325,0-3,2023,5440.0
34.1975,0.0325,4-6,2016,208.0
34.1975,0.0325,4-6,2019,160.0
34.1975,0.0325,4-6,2023,256.0
34.2025,0.0325,0-3,2016,576.0
34.2025,0.0325,0-3,2019,896.0
34.2025,0.0325,0-3,2023,1184.0
34.2075,0.0325,0-3,2016,960.0
34.2075,0.0325,0-3,2019,1392.0
34.2075,0.0325,0-3,2023,1648.0
34.2125,0.0325,0-3,2016,544.0
34.2125,0.0325,0-3,2019,704.0
34.2125,0.0325,0-3,2023,640.0
34.2175,0.0325,7-9,2016,1168.0
34.2175,0.0325,7-9,2019,1680.0
34.2175,0.0325,7-9,2023,2784.0
34.2225,0.0325,0-3,2016,656.0
34.2225,0.0325,0-3,2019,960.0
34.2225,0.0325,0-3,2023,1504.0
34.2275,0.0325,0-3,2016,672.0
34.2275,0.0325,0-3,2019,1184.0
34.2275,0.0325,0-3,2023,1472.0
34.2325,0.0325,0-3,2016,1056.0
34.2325,0.0325,0-3,2019,1536.0
34.2325,0.0325,0-3,2023,1936.0
34.3125,0.0325,0-3,2016,6752.0
34.3125,0.0325,0-3,2019,8128.0
34.3125,0.0325,0-3,2023,8912.0
34.3175,0.0325,0-3,2016,2160.0
34.3175,0.0325,0-3,2019,3504.0
34.3175,0.0325,0-3,2023,4576.0
34.3225,0.0325,0-3,2016,1760.0
34.3225,0.0325,0-3,2019,2096.0
34.3225,0.0325,0-3,2023,2960.0
34.3275,0.0325,0-3,2016,944.0
34.3275,0.0325,0-3,2019,1632.0
34.3275,0.0325,0-3,2023,1584.0
34.3325,0.0325,0-3,2016,2368.0
34.3325,0.0325,0-3,2019,3024.0
34.3325,0.0325,0-3,2023,3152.0
34.3375,0.0325,4-6,2016,2336.0
34.3375,0.0325,4-6,2019,3072.0
34.3375,0.0325,4-6,2023,3952.0
34.3425,0.0325,0-3,2016,1056.0
34.3425,0.0325,0-3,2019,2096.0
34.3425,0.0325,0-3,2023,3008.0
34.3475,0.0325,0-3,2016,1280.0
34.3475,0.0325,0-3,2019,1664.0
34.3475,0.0325,0-3,2023,1936.0
34.3525,0.0325,0-3,2016,1712.0
34.3525,0.0325,0-3,2019,2736.0
34.3525,0.0325,0-3,2023,2976.0
34.3575,0.0325,4-6,2016,2896.0
34.3575,0.0325,4-6,2019,3936.0
34.3575,0.0325,4-6,2023,4768.0
34.3625,0.0325,13-,2016,3312.0
34.3625,0.0325,13-,2019,5792.0
34.3625,0.0325,13-,2023,7056.0
34.3675,0.0325,13-,2016,2832.0
34.3675,0.0325,13-,2019,4080.0
34.3675,0.0325,13-,2023,3984.0
34.3725,0.0325,13-,2016,1584.0
34.3725,0.0325,13-,2019,2160.0
34.3725,0.0325,13-,2023,2720.0
34.1525,0.0375,0-3,2016,960.0
34.1525,0.0375,0-3,2019,1312.0
34.1525,0.0375,0-3,2023,1632.0
34.1575,0.0375,0-3,2016,1408.0
34.1575,0.0375,0-3,2019,2240.0
34.1575,0.0375,0-3,2023,2544.0
34.1625,0.0375,0-3,2016,272.0
34.1625,0.0375,0-3,2019,496.0
34.1625,0.0375,0-3,2023,496.0
34.1925,0.0375,0-3,2016,720.0
34.1925,0.0375,0-3,2019,992.0
34.1925,0.0375,0-3,2023,1408.0
34.1975,0.0375,0-3,2016,416.0
34.1975,0.0375,0-3,2019,624.0
34.1975,0.0375,0-3,2023,496.0
34.2025,0.0375,0-3,2016,800.0
34.2025,0.0375,0-3,2019,1184.0
34.2025,0.0375,0-3,2023,1360.0
34.2075,0.0375,0-3,2016,1024.0
34.2075,0.0375,0-3,2019,1536.0
34.2075,0.0375,0-3,2023,2128.0
34.2125,0.0375,0-3,2016,1296.0
34.2125,0.0375,0-3,2019,2032.0
34.2125,0.0375,0-3,2023,2416.0
34.2175,0.0375,0-3,2016,3968.0
34.2175,0.0375,0-3,2019,5056.0
34.2175,0.0375,0-3,2023,6368.0
34.2225,0.0375,0-3,2016,4656.0
34.2225,0.0375,0-3,2019,5520.0
34.2225,0.0375,0-3,2023,7248.0
34.2275,0.0375,0-3,2016,816.0
34.2275,0.0375,0-3,2019,1328.0
34.2275,0.0375,0-3,2023,1440.0
34.2325,0.0375,0-3,2016,1040.0
34.2325,0.0375,0-3,2019,1408.0
34.2325,0.0375,0-3,2023,1776.0
34.3125,0.0375,0-3,2016,3632.0
34.3125,0.0375,0-3,2019,5120.0
34.3125,0.0375,0-3,2023,5744.0
34.3175,0.0375,0-3,2016,1968.0
34.3175,0.0375,0-3,2019,3344.0
34.3175,0.0375,0-3,2023,4112.0
34.3225,0.0375,0-3,2016,4880.0
34.3225,0.0375,0-3,2019,6192.0
34.3225,0.0375,0-3,2023,7408.0
34.3275,0.0375,0-3,2016,3456.0
34.3275,0.0375,0-3,2019,5232.0
34.3275,0.0375,0-3,2023,6816.0
34.3325,0.0375,0-3,2016,6816.0
34.3325,0.0375,0-3,2019,8160.0
34.3325,0.0375,0-3,2023,9952.0
34.3375,0.0375,13-,2016,4464.0
34.3375,0.0375,13-,2019,5856.0
34.3375,0.0375,13-,2023,6496.0
34.3425,0.0375,7-9,2016,4080.0
34.3425,0.0375,7-9,2019,5456.0
34.3425,0.0375,7-9,2023,6080.0
34.3475,0.0375,0-3,2016,2240.0
34.3475,0.0375,0-3,2019,3296.0
34.3475,0.0375,0-3,2023,3648.0
34.3525,0.0375,0-3,2016,1920.0
34.3525,0.0375,0-3,2019,2992.0
34.3525,0.0375,0-3,2023,4912.0
34.3575,0.0375,0-3,2016,2176.0
34.3575,0.0375,0-3,2019,2896.0
34.3575,0.0375,0-3,2023,3408.0
34.3625,0.0375,4-6,2016,1824.0
34.3625,0.0375,4-6,2019,2176.0
34.3625,0.0375,4-6,2023,2944.0
34.3675,0.0375,10-12,2016,3488.0
34.3675,0.0375,10-12,2019,4416.0
34.3675,0.0375,10-12,2023,4384.0
34.3725,0.0375,7-9,2016,11248.0
34.3725,0.0375,7-9,2019,11952.0
34.3725,0.0375,7-9,2023,12800.0
34.3775,0.0375,0-3,2016,8816.0
34.3775,0.0375,0-3,2019,11728.0
34.3775,0.0375,0-3,2023,14192.0
34.1925,0.0425,0-3,2016,2112.0
34.1925,0.0425,0-3,2019,2592.0
34.1925,0.0425,0-3,2023,2736.0
34.1975,0.0425,0-3,2016,896.0
34.1975,0.0425,0-3,2019,1088.0
34.1975,0.0425,0-3,2023,1376.0
34.2075,0.0425,0-3,2016,32.0
34.2075,0.0425,0-3,2019,64.0
34.2075,0.0425,0-3,2023,32.0
34.2125,0.0425,0-3,2016,1264.0
34.2125,0.0425,0-3,2019,1488.0
34.2125,0.0425,0-3,2023,1520.0
34.2175,0.0425,0-3,2016,2416.0
34.2175,0.0425,0-3,2019,2768.0
34.2175,0.0425,0-3,2023,3136.0
34.2225,0.0425,0-3,2016,2480.0
34.2225,0.0425,0-3,2019,3248.0
34.2225,0.0425,0-3,2023,3920.0
34.3125,0.0425,0-3,2016,3472.0
34.3125,0.0425,0-3,2019,4336.0
34.3125,0.0425,0-3,2023,5392.0
34.3175,0.0425,0-3,2016,4544.0
34.3175,0.0425,0-3,2019,5872.0
34.3175,0.0425,0-3,2023,7504.0
34.3225,0.0425,7-9,2016,2768.0
34.3225,0.0425,7-9,2019,4384.0
34.3225,0.0425,7-9,2023,5520.0
34.3275,0.0425,13-,2016,5264.0
34.3275,0.0425,13-,2019,6096.0
34.3275,0.0425,13-,2023,7920.0
34.3325,0.0425,4-6,2016,8128.0
34.3325,0.0425,4-6,2019,11520.0
34.3325,0.0425,4-6,2023,15072.0
34.3375,0.0425,0-3,2016,5312.0
34.3375,0.0425,0-3,2019,6864.0
34.3375,0.0425,0-3,2023,8272.0
34.3425,0.0425,10-12,2016,5008.0
34.3425,0.0425,10-12,2019,4848.0
34.3425,0.0425,10-12,2023,5984.0
34.3475,0.0425,10-12,2016,3600.0
34.3475,0.0425,10-12,2019,4624.0
34.3475,0.0425,10-12,2023,5920.0
34.3525,0.0425,0-3,2016,4944.0
34.3525,0.0425,0-3,2019,6288.0
34.3525,0.0425,0-3,2023,7360.0
34.3575,0.0425,0-3,2016,5376.0
34.3575,0.0425,0-3,2019,7040.0
34.3575,0.0425,0-3,2023,8448.0
34.3625,0.0425,10-12,2016,6768.0
34.3625,0.0425,10-12,2019,6912.0
34.3625,0.0425,10-12,2023,8080.0
34.3675,0.0425,4-6,2016,4688.0
34.3675,0.0425,4-6,2019,5744.0
34.3675,0.0425,4-6,2023,6752.0
34.3725,0.0425,4-6,2016,25104.0
34.3725,0.0425,4-6,2019,26928.0
34.3725,0.0425,4-6,2023,30352.0
34.3775,0.0425,0-3,2016,19792.0
34.3775,0.0425,0-3,2019,22752.0
34.3775,0.0425,0-3,2023,25184.0
34.1925,0.0475,0-3,2016,3152.0
34.1925,0.0475,0-3,2019,3328.0
34.1925,0.0475,0-3,2023,4032.0
34.1975,0.0475,0-3,2016,128.0
34.1975,0.0475,0-3,2019,112.0
34.1975,0.0475,0-3,2023,240.0
34.2125,0.0475,0-3,2016,496.0
34.2125,0.0475,0-3,2019,368.0
34.2125,0.0475,0-3,2023,304.0
34.3225,0.0475,0-3,2016,1616.0
34.3225,0.0475,0-3,2019,2320.0
34.3225,0.0475,0-3,2023,3200.0
34.3425,0.0475,0-3,2016,720.0
34.3425,0.0475,0-3,2019,1168.0
34.3425,0.0475,0-3,2023,1216.0
34.3475,0.0475,0-3,2016,848.0
34.3475,0.0475,0-3,2019,1376.0
34.3475,0.0475,0-3,2023,1968.0
34.3525,0.0475,7-9,2016,1024.0
34.3525,0.0475,7-9,2019,1424.0
34.3525,0.0475,7-9,2023,1936.0
34.3575,0.0475,7-9,2016,2192.0
34.3575,0.0475,7-9,2019,2704.0
34.3575,0.0475,7-9,2023,3280.0
34.3625,0.0475,4-6,2016,3104.0
34.3625,0.0475,4-6,2019,4272.0
34.3625,0.0475,4-6,2023,5136.0
34.3675,0.0475,0-3,2016,6432.0
34.3675,0.0475,0-3,2019,7584.0
34.3675,0.0475,0-3,2023,10704.0
34.3725,0.0475,13-,2016,8784.0
34.3725,0.0475,13-,2019,10624.0
34.3725,0.0475,13-,2023,11104.0
34.3775,0.0475,0-3,2016,2528.0
34.3775,0.0475,0-3,2019,3168.0
34.3775,0.0475,0-3,2023,4656.0
34.1825,0.0525,0-3,2016,1008.0
34.1825,0.0525,0-3,2019,1488.0
34.1825,0.0525,0-3,2023,2016.0
34.1875,0.0525,0-3,2016,1024.0
34.1875,0.0525,0-3,2019,1440.0
34.1875,0.0525,0-3,2023,1712.0
34.3325,0.0525,0-3,2016,928.0
34.3325,0.0525,0-3,2019,1344.0
34.3325,0.0525,0-3,2023,1872.0
34.3425,0.0525,0-3,2016,1680.0
34.3425,0.0525,0-3,2019,2288.0
34.3425,0.0525,0-3,2023,2752.0
34.3475,0.0525,4-6,2016,1584.0
34.3475,0.0525,4-6,2019,2144.0
34.3475,0.0525,4-6,2023,2800.0
34.3525,0.0525,10-12,2016,3184.0
34.3525,0.0525,10-12,2019,4352.0
34.3525,0.0525,10-12,2023,6192.0
34.3575,0.0525,13-,2016,6048.0
34.3575,0.0525,13-,2019,6864.0
34.3575,0.0525,13-,2023,7952.0
34.3625,0.0525,10-12,2016,2816.0
34.3625,0.0525,10-12,2019,3680.0
34.3625,0.0525,10-12,2023,4368.0
34.3675,0.0525,10-12,2016,5344.0
34.3675,0.0525,10-12,2019,6048.0
34.3675,0.0525,10-12,2023,6288.0
34.3725,0.0525,10-12,2016,5584.0
34.3725,0.0525,10-12,2019,6848.0
34.3725,0.0525,10-12,2023,7296.0
34.1825,0.0575,0-3,2016,1344.0
34.1825,0.0575,0-3,2019,1888.0
34.1825,0.0575,0-3,2023,1792.0
34.1875,0.0575,0-3,2016,960.0
34.1875,0.0575,0-3,2019,1456.0
34.1875,0.0575,0-3,2023,1456.0
34.1925,0.0575,0-3,2016,128.0
34.1925,0.0575,0-3,2019,192.0
34.1925,0.0575,0-3,2023,352.0
34.3325,0.0575,0-3,2016,2336.0
34.3325,0.0575,0-3,2019,3008.0
34.3325,0.0575,0-3,2023,3312.0
34.3375,0.0575,0-3,2016,2880.0
34.3375,0.0575,0-3,2019,4256.0
34.3375,0.0575,0-3,2023,5104.0
34.3425,0.0575,0-3,2016,1824.0
34.3425,0.0575,0-3,2019,2512.0
34.3425,0.0575,0-3,2023,3536.0
34.3475,0.0575,0-3,2016,1744.0
34.3475,0.0575,0-3,2019,2240.0
34.3475,0.0575,0-3,2023,3360.0
34.3525,0.0575,7-9,2016,1488.0
34.3525,0.0575,7-9,2019,1872.0
34.3525,0.0575,7-9,2023,2848.0
34.3575,0.0575,7-9,2016,2608.0
34.3575,0.0575,7-9,2019,2912.0
34.3575,0.0575,7-9,2023,4544.0
34.3625,0.0575,7-9,2016,3936.0
34.3625,0.0575,7-9,2019,4048.0
34.3625,0.0575,7-9,2023,4320.0
34.3675,0.0575,7-9,2016,3568.0
34.3675,0.0575,7-9,2019,3920.0
34.3675,0.0575,7-9,2023,4592.0
34.3725,0.0575,7-9,2016,2320.0
34.3725,0.0575,7-9,2019,3008.0
34.3725,0.0575,7-9,2023,3216.0
34.1425,0.0625,0-3,2016,464.0
34.1425,0.0625,0-3,2019,912.0
34.1425,0.0625,0-3,2023,1200.0
34.1475,0.0625,0-3,2016,2016.0
34.1475,0.0625,0-3,2019,2880.0
34.1475,0.0625,0-3,2023,3440.0
34.1825,0.0625,0-3,2016,672.0
34.1825,0.0625,0-3,2019,960.0
34.1825,0.0625,0-3,2023,1088.0
34.1875,0.0625,0-3,2016,1584.0
34.1875,0.0625,0-3,2019,1728.0
34.1875,0.0625,0-3,2023,2272.0
34.1925,0.0625,0-3,2016,1440.0
34.1925,0.0625,0-3,2019,1600.0
34.1925,0.0625,0-3,2023,2224.0
34.1975,0.0625,0-3,2016,176.0
34.1975,0.0625,0-3,2019,560.0
34.1975,0.0625,0-3,2023,624.0
34.3325,0.0625,0-3,2016,1408.0
34.3325,0.0625,0-3,2019,1760.0
34.3325,0.0625,0-3,2023,2320.0
34.3425,0.0625,0-3,2016,832.0
34.3425,0.0625,0-3,2019,1008.0
34.3425,0.0625,0-3,2023,1072.0
34.3525,0.0625,0-3,2016,1568.0
34.3525,0.0625,0-3,2019,1712.0
34.3525,0.0625,0-3,2023,2368.0
34.3575,0.0625,0-3,2016,1024.0
34.3575,0.0625,0-3,2019,1232.0
34.3575,0.0625,0-3,2023,1984.0
34.3725,0.0625,0-3,2016,1408.0
34.3725,0.0625,0-3,2019,1568.0
34.3725,0.0625,0-3,2023,1968.0
34.1425,0.0675,0-3,2016,3200.0
34.1425,0.0675,0-3,2019,4480.0
34.1425,0.0675,0-3,2023,6112.0
34.1475,0.0675,0-3,2016,336.0
34.1475,0.0675,0-3,2019,528.0
34.1475,0.0675,0-3,2023,704.0
34.1825,0.0675,13-,2016,560.0
34.1825,0.0675,13-,2019,464.0
34.1825,0.0675,13-,2023,416.0
34.1925,0.0675,0-3,2016,256.0
34.1925,0.0675,0-3,2019,384.0
34.1925,0.0675,0-3,2023,320.0
34.1975,0.0675,0-3,2016,1344.0
34.1975,0.0675,0-3,2019,1904.0
34.1975,0.0675,0-3,2023,1872.0
34.2025,0.0675,0-3,2016,368.0
34.2025,0.0675,0-3,2019,496.0
34.2025,0.0675,0-3,2023,656.0
34.2925,0.0675,0-3,2016,11056.0
34.2925,0.0675,0-3,2019,13200.0
34.2925,0.0675,0-3,2023,16000.0
34.2975,0.0675,0-3,2016,6608.0
34.2975,0.0675,0-3,2019,7088.0
34.2975,0.0675,0-3,2023,10304.0
34.3575,0.0675,0-3,2016,2800.0
34.3575,0.0675,0-3,2019,4048.0
34.3575,0.0675,0-3,2023,4880.0
34.0825,0.0725,0-3,2016,48.0
34.0825,0.0725,0-3,2019,112.0
34.0825,0.0725,0-3,2023,112.0
34.0875,0.0725,0-3,2016,720.0
34.0875,0.0725,0-3,2019,976.0
34.0875,0.0725,0-3,2023,1392.0
34.0925,0.0725,0-3,2016,128.0
34.0925,0.0725,0-3,2019,160.0
34.0925,0.0725,0-3,2023,208.0
34.1375,0.0725,0-3,2016,4688.0
34.1375,0.0725,0-3,2019,5888.0
34.1375,0.0725,0-3,2023,6752.0
34.1425,0.0725,0-3,2016,1936.0
34.1425,0.0725,0-3,2019,3168.0
34.1425,0.0725,0-3,2023,4080.0
34.1525,0.0725,0-3,2016,336.0
34.1525,0.0725,0-3,2019,432.0
34.1525,0.0725,0-3,2023,592.0
34.1725,0.0725,0-3,2016,1136.0
34.1725,0.0725,0-3,2019,1824.0
34.1725,0.0725,0-3,2023,2192.0
34.1775,0.0725,0-3,2016,80.0
34.1775,0.0725,0-3,2019,288.0
34.1775,0.0725,0-3,2023,416.0
34.1825,0.0725,13-,2016,1568.0
34.1825,0.0725,13-,2019,1904.0
34.1825,0.0725,13-,2023,1840.0
34.1875,0.0725,13-,2016,2064.0
34.1875,0.0725,13-,2019,2960.0
34.1875,0.0725,13-,2023,3456.0
34.1975,0.0725,0-3,2016,2304.0
34.1975,0.0725,0-3,2019,3424.0
34.1975,0.0725,0-3,2023,3744.0
34.2025,0.0725,13-,2016,2816.0
34.2025,0.0725,13-,2019,4320.0
34.2025,0.0725,13-,2023,4480.0
34.2775,0.0725,0-3,2016,2720.0
34.2775,0.0725,0-3,2019,4032.0
34.2775,0.0725,0-3,2023,4912.0
34.2825,0.0725,0-3,2016,7856.0
34.2825,0.0725,0-3,2019,9216.0
34.2825,0.0725,0-3,2023,11248.0
34.2925,0.0725,7-9,2016,8912.0
34.2925,0.0725,7-9,2019,11632.0
34.2925,0.0725,7-9,2023,15568.0
34.2975,0.0725,4-6,2016,832.0
34.2975,0.0725,4-6,2019,1616.0
34.2975,0.0725,4-6,2023,3184.0
34.3175,0.0725,0-3,2016,2896.0
34.3175,0.0725,0-3,2019,4048.0
34.3175,0.0725,0-3,2023,5120.0
34.3225,0.0725,0-3,2016,2608.0
34.3225,0.0725,0-3,2019,4112.0
34.3225,0.0725,0-3,2023,5136.0
34.3275,0.0725,4-6,2016,1472.0
34.3275,0.0725,4-6,2019,2112.0
34.3275,0.0725,4-6,2023,3200.0
34.3525,0.0725,0-3,2016,5824.0
34.3525,0.0725,0-3,2019,7552.0
34.3525,0.0725,0-3,2023,8864.0
34.3575,0.0725,13-,2016,2864.0
34.3575,0.0725,13-,2019,3168.0
34.3575,0.0725,13-,2023,4144.0
34.3625,0.0725,0-3,2016,1920.0
34.3625,0.0725,0-3,2019,3296.0
34.3625,0.0725,0-3,2023,3584.0
34.0725,0.0775,0-3,2016,80.0
34.0725,0.0775,0-3,2019,80.0
34.0725,0.0775,0-3,2023,112.0
34.0775,0.0775,13-,2016,1264.0
34.0775,0.0775,13-,2019,1824.0
34.0775,0.0775,13-,2023,1744.0
34.0825,0.0775,13-,2016,3616.0
34.0825,0.0775,13-,2019,4224.0
34.0825,0.0775,13-,2023,5040.0
34.0875,0.0775,13-,2016,3616.0
34.0875,0.0775,13-,2019,4800.0
34.0875,0.0775,13-,2023,5200.0
34.0925,0.0775,4-6,2016,1616.0
34.0925,0.0775,4-6,2019,2304.0
34.0925,0.0775,4-6,2023,3200.0
34.1175,0.0775,0-3,2016,1536.0
34.1175,0.0775,0-3,2019,2352.0
34.1175,0.0775,0-3,2023,3072.0
34.1325,0.0775,0-3,2016,1136.0
34.1325,0.0775,0-3,2019,1360.0
34.1325,0.0775,0-3,2023,1840.0
34.1475,0.0775,0-3,2016,2848.0
34.1475,0.0775,0-3,2019,3920.0
34.1475,0.0775,0-3,2023,6064.0
34.1525,0.0775,0-3,2016,7472.0
34.1525,0.0775,0-3,2019,8992.0
34.1525,0.0775,0-3,2023,9840.0
34.1575,0.0775,0-3,2016,928.0
34.1575,0.0775,0-3,2019,1616.0
34.1575,0.0775,0-3,2023,1696.0
34.1675,0.0775,0-3,2016,2768.0
34.1675,0.0775,0-3,2019,3472.0
34.1675,0.0775,0-3,2023,3952.0
34.1725,0.0775,4-6,2016,3248.0
34.1725,0.0775,4-6,2019,3440.0
34.1725,0.0775,4-6,2023,4272.0
34.1775,0.0775,0-3,2016,1792.0
34.1775,0.0775,0-3,2019,2448.0
34.1775,0.0775,0-3,2023,2736.0
34.1825,0.0775,0-3,2016,2000.0
34.1825,0.0775,0-3,2019,3344.0
34.1825,0.0775,0-3,2023,4240.0
34.1875,0.0775,7-9,2016,3600.0
34.1875,0.0775,7-9,2019,5264.0
34.1875,0.0775,7-9,2023,5536.0
34.1975,0.0775,4-6,2016,2688.0
34.1975,0.0775,4-6,2019,3264.0
34.1975,0.0775,4-6,2023,3952.0
34.2025,0.0775,13-,2016,1584.0
34.2025,0.0775,13-,2019,2192.0
34.2025,0.0775,13-,2023,2304.0
34.2075,0.0775,13-,2016,2160.0
34.2075,0.0775,13-,2019,2448.0
34.2075,0.0775,13-,2023,2784.0
34.2425,0.0775,0-3,2016,3072.0
34.2425,0.0775,0-3,2019,3776.0
34.2425,0.0775,0-3,2023,4448.0
34.2475,0.0775,0-3,2016,944.0
34.2475,0.0775,0-3,2019,1088.0
34.2475,0.0775,0-3,2023,1392.0
34.2525,0.0775,10-12,2016,2928.0
34.2525,0.0775,10-12,2019,3632.0
34.2525,0.0775,10-12,2023,3984.0
34.2575,0.0775,0-3,2016,1696.0
34.2575,0.0775,0-3,2019,2096.0
34.2575,0.0775,0-3,2023,2064.0
34.2625,0.0775,0-3,2016,3232.0
34.2625,0.0775,0-3,2019,4432.0
34.2625,0.0775,0-3,2023,5040.0
34.2675,0.0775,7-9,2016,1488.0
34.2675,0.0775,7-9,2019,2352.0
34.2675,0.0775,7-9,2023,2864.0
34.2725,0.0775,7-9,2016,1376.0
34.2725,0.0775,7-9,2019,1664.0
34.2725,0.0775,7-9,2023,1776.0
34.2775,0.0775,4-6,2016,11744.0
34.2775,0.0775,4-6,2019,14336.0
34.2775,0.0775,4-6,2023,15776.0
34.2825,0.0775,0-3,2016,9888.0
34.2825,0.0775,0-3,2019,11920.0
34.2825,0.0775,0-3,2023,14192.0
34.2925,0.0775,0-3,2016,7616.0
34.2925,0.0775,0-3,2019,11504.0
34.2925,0.0775,0-3,2023,16640.0
34.3125,0.0775,0-3,2016,1440.0
34.3125,0.0775,0-3,2019,1680.0
34.3125,0.0775,0-3,2023,2784.0
34.3175,0.0775,0-3,2016,560.0
34.3175,0.0775,0-3,2019,848.0
34.3175,0.0775,0-3,2023,1424.0
34.3225,0.0775,13-,2016,1712.0
34.3225,0.0775,13-,2019,1744.0
34.3225,0.0775,13-,2023,2288.0
34.3275,0.0775,13-,2016,1408.0
34.3275,0.0775,13-,2019,2176.0
34.3275,0.0775,13-,2023,2336.0
34.3325,0.0775,4-6,2016,1744.0
34.3325,0.0775,4-6,2019,2144.0
34.3325,0.0775,4-6,2023,2800.0
34.3375,0.0775,4-6,2016,2944.0
34.3375,0.0775,4-6,2019,3568.0
34.3375,0.0775,4-6,2023,3920.0
34.3575,0.0775,10-12,2016,1600.0
34.3575,0.0775,10-12,2019,1856.0
34.3575,0.0775,10-12,2023,2448.0
34.3625,0.0775,0-3,2016,736.0
34.3625,0.0775,0-3,2019,1136.0
34.3625,0.0775,0-3,2023,1440.0
34.3675,0.0775,0-3,2016,1536.0
34.3675,0.0775,0-3,2019,2256.0
34.3675,0.0775,0-3,2023,3232.0
34.3725,0.0775,0-3,2016,1584.0
34.3725,0.0775,0-3,2019,2144.0
34.3725,0.0775,0-3,2023,2832.0
34.0725,0.0825,7-9,2016,752.0
34.0725,0.0825,7-9,2019,896.0
34.0725,0.0825,7-9,2023,1264.0
34.0775,0.0825,10-12,2016,2352.0
34.0775,0.0825,10-12,2019,2800.0
34.0775,0.0825,10-12,2023,3328.0
34.0825,0.0825,10-12,2016,1440.0
34.0825,0.0825,10-12,2019,1344.0
34.0825,0.0825,10-12,2023,2704.0
34.0875,0.0825,13-,2016,4240.0
34.0875,0.0825,13-,2019,5056.0
34.0875,0.0825,13-,2023,7504.0
34.0925,0.0825,13-,2016,4240.0
