lon,lat,treatment_intensity,year,volume_m3,built_area_m2,externality_index,externality_mean,n_neighbours,own_value
34.3525,-0.0025,7-9,2016,6029.125,1520.0,79.5,11.357142857142858,7,8.0
34.3525,-0.0025,7-9,2019,7390.75,1888.0,79.5,11.357142857142858,7,8.0
34.3525,-0.0025,7-9,2023,9071.75,2096.0,79.5,11.357142857142858,7,8.0
34.3575,-0.0025,13-,2016,3316.375,944.0,54.0,6.75,8,20.0
34.3575,-0.0025,13-,2019,4887.625,1264.0,54.0,6.75,8,20.0
34.3575,-0.0025,13-,2023,6008.25,1536.0,54.0,6.75,8,20.0
34.3625,-0.0025,7-9,2016,7067.125,1760.0,64.0,9.142857142857142,7,8.0
34.3625,-0.0025,7-9,2019,6976.875,1776.0,64.0,9.142857142857142,7,8.0
34.3625,-0.0025,7-9,2023,11014.5,2384.0,64.0,9.142857142857142,7,8.0
34.3675,-0.0025,13-,2016,7860.375,1984.0,27.5,5.5,5,20.0
34.3675,-0.0025,13-,2019,7908.875,2176.0,27.5,5.5,5,20.0
34.3675,-0.0025,13-,2023,9801.125,2512.0,27.5,5.5,5,20.0
34.3725,-0.0025,7-9,2016,2069.125,560.0,25.0,12.5,2,8.0
34.3725,-0.0025,7-9,2019,2475.625,672.0,25.0,12.5,2,8.0
34.3725,-0.0025,7-9,2023,2773.375,720.0,25.0,12.5,2,8.0
34.1925,0.0025,0-3,2016,2668.625,768.0,6.0,1.5,4,1.5
34.1925,0.0025,0-3,2019,4876.5,1280.0,6.0,1.5,4,1.5
34.1925,0.0025,0-3,2023,5680.25,1504.0,6.0,1.5,4,1.5
34.2025,0.0025,0-3,2016,2217.375,640.0,10.5,1.5,7,1.5
34.2025,0.0025,0-3,2019,3200.125,896.0,10.5,1.5,7,1.5
34.2025,0.0025,0-3,2023,3089.25,848.0,10.5,1.5,7,1.5
34.2075,0.0025,0-3,2016,734.375,208.0,7.5,1.5,5,1.5
34.2075,0.0025,0-3,2019,641.75,176.0,7.5,1.5,5,1.5
34.2075,0.0025,0-3,2023,643.25,192.0,7.5,1.5,5,1.5
34.2825,0.0025,0-3,2016,751.125,224.0,44.0,11.0,4,1.5
34.2825,0.0025,0-3,2019,1261.0,368.0,44.0,11.0,4,1.5
34.2825,0.0025,0-3,2023,1207.625,368.0,44.0,11.0,4,1.5
34.2875,0.0025,10-12,2016,3577.625,976.0,42.5,6.071428571428571,7,11.0
34.2875,0.0025,10-12,2019,5305.375,1344.0,42.5,6.071428571428571,7,11.0
34.2875,0.0025,10-12,2023,7853.25,2016.0,42.5,6.071428571428571,7,11.0
34.2925,0.0025,0-3,2016,3818.125,960.0,35.0,4.375,8,1.5
34.2925,0.0025,0-3,2019,5334.875,1472.0,35.0,4.375,8,1.5
34.2925,0.0025,0-3,2023,7976.25,2096.0,35.0,4.375,8,1.5
34.2975,0.0025,0-3,2016,8142.625,1936.0,12.5,2.0833333333333335,6,1.5
34.2975,0.0025,0-3,2019,9517.125,2336.0,12.5,2.0833333333333335,6,1.5
34.2975,0.0025,0-3,2023,11275.875,2688.0,12.5,2.0833333333333335,6,1.5
34.3225,0.0025,0-3,2016,4318.25,1264.0,4.5,1.5,3,1.5
34.3225,0.0025,0-3,2019,5924.0,1680.0,4.5,1.5,3,1.5
34.3225,0.0025,0-3,2023,8046.375,2176.0,4.5,1.5,3,1.5
34.3275,0.0025,0-3,2016,6702.75,1936.0,9.0,1.5,6,1.5
34.3275,0.0025,0-3,2019,11252.5,2896.0,9.0,1.5,6,1.5
34.3275,0.0025,0-3,2023,17138.125,4320.0,9.0,1.5,6,1.5
34.3325,0.0025,0-3,2016,5641.75,1648.0,10.5,1.5,7,1.5
34.3325,0.0025,0-3,2019,6939.375,1968.0,10.5,1.5,7,1.5
34.3325,0.0025,0-3,2023,10564.625,2784.0,10.5,1.5,7,1.5
34.3375,0.0025,0-3,2016,5207.0,1472.0,9.0,1.5,6,1.5
34.3375,0.0025,0-3,2019,7194.25,1952.0,9.0,1.5,6,1.5
34.3375,0.0025,0-3,2023,9979.125,2672.0,9.0,1.5,6,1.5
34.3425,0.0025,0-3,2016,2356.375,704.0,34.0,5.666666666666667,6,1.5
34.3425,0.0025,0-3,2019,3880.375,1024.0,34.0,5.666666666666667,6,1.5
34.3425,0.0025,0-3,2023,5102.375,1264.0,34.0,5.666666666666667,6,1.5
34.3475,0.0025,7-9,2016,14202.0,3568.0,45.0,6.428571428571429,7,8.0
34.3475,0.0025,7-9,2019,17547.625,4528.0,45.0,6.428571428571429,7,8.0
34.3475,0.0025,7-9,2023,23722.625,5584.0,45.0,6.428571428571429,7,8.0
34.3525,0.0025,10-12,2016,3491.625,960.0,60.5,8.642857142857142,7,11.0
34.3525,0.0025,10-12,2019,4465.75,1248.0,60.5,8.642857142857142,7,11.0
34.3525,0.0025,10-12,2023,8605.0,2240.0,60.5,8.642857142857142,7,11.0
34.3575,0.0025,0-3,2016,3858.0,1072.0,53.5,8.916666666666666,6,1.5
34.3575,0.0025,0-3,2019,5122.625,1360.0,53.5,8.916666666666666,6,1.5
34.3575,0.0025,0-3,2023,5846.125,1520.0,53.5,8.916666666666666,6,1.5
34.3625,0.0025,4-6,2016,6900.125,1808.0,49.5,12.375,4,5.0
34.3625,0.0025,4-6,2019,9519.0,2368.0,49.5,12.375,4,5.0
34.3625,0.0025,4-6,2023,12740.875,3104.0,49.5,12.375,4,5.0
34.3825,0.0025,0-3,2016,5546.0,1536.0,0.0,,0,1.5
34.3825,0.0025,0-3,2019,6491.875,1792.0,0.0,,0,1.5
34.3825,0.0025,0-3,2023,8356.625,2112.0,0.0,,0,1.5
34.1925,0.0075,0-3,2016,4123.125,1104.0,3.0,1.5,2,1.5
34.1925,0.0075,0-3,2019,5236.0,1328.0,3.0,1.5,2,1.5
34.1925,0.0075,0-3,2023,7148.625,1936.0,3.0,1.5,2,1.5
34.1975,0.0075,0-3,2016,6744.875,1648.0,7.5,1.5,5,1.5
34.1975,0.0075,0-3,2019,10888.125,2624.0,7.5,1.5,5,1.5
34.1975,0.0075,0-3,2023,19330.625,4464.0,7.5,1.5,5,1.5
34.2025,0.0075,0-3,2016,4549.875,1232.0,9.0,1.5,6,1.5
34.2025,0.0075,0-3,2019,6894.875,1712.0,9.0,1.5,6,1.5
34.2025,0.0075,0-3,2023,7107.375,1840.0,9.0,1.5,6,1.5
34.2075,0.0075,0-3,2016,2165.375,608.0,7.5,1.5,5,1.5
34.2075,0.0075,0-3,2019,2517.125,656.0,7.5,1.5,5,1.5
34.2075,0.0075,0-3,2023,3518.375,960.0,7.5,1.5,5,1.5
34.2875,0.0075,4-6,2016,5319.625,1392.0,20.5,4.1,5,5.0
34.2875,0.0075,4-6,2019,6254.0,1712.0,20.5,4.1,5,5.0
34.2875,0.0075,4-6,2023,7464.75,1968.0,20.5,4.1,5,5.0
34.2925,0.0075,4-6,2016,5745.625,1536.0,22.0,3.6666666666666665,6,5.0
34.2925,0.0075,4-6,2019,7634.625,2000.0,22.0,3.6666666666666665,6,5.0
34.2925,0.0075,4-6,2023,7841.75,1952.0,22.0,3.6666666666666665,6,5.0
34.2975,0.0075,0-3,2016,5090.125,1360.0,9.5,2.375,4,1.5
34.2975,0.0075,0-3,2019,7080.75,1808.0,9.5,2.375,4,1.5
34.2975,0.0075,0-3,2023,8400.0,2224.0,9.5,2.375,4,1.5
34.3275,0.0075,0-3,2016,10509.875,2896.0,35.5,5.071428571428571,7,1.5
34.3275,0.0075,0-3,2019,14055.5,3728.0,35.5,5.071428571428571,7,1.5
34.3275,0.0075,0-3,2023,19387.125,4880.0,35.5,5.071428571428571,7,1.5
34.3325,0.0075,0-3,2016,15176.375,3968.0,49.0,6.125,8,1.5
34.3325,0.0075,0-3,2019,18776.875,4976.0,49.0,6.125,8,1.5
34.3325,0.0075,0-3,2023,22622.75,5488.0,49.0,6.125,8,1.5
34.3375,0.0075,0-3,2016,5047.0,1456.0,58.5,7.3125,8,1.5
34.3375,0.0075,0-3,2019,8036.25,2128.0,58.5,7.3125,8,1.5
34.3375,0.0075,0-3,2023,11701.125,2976.0,58.5,7.3125,8,1.5
34.3425,0.0075,0-3,2016,6819.0,1840.0,46.5,5.8125,8,1.5
34.3425,0.0075,0-3,2019,8618.0,2304.0,46.5,5.8125,8,1.5
34.3425,0.0075,0-3,2023,10857.0,2752.0,46.5,5.8125,8,1.5
34.3475,0.0075,0-3,2016,6831.75,1840.0,37.5,4.6875,8,1.5
34.3475,0.0075,0-3,2019,10025.625,2576.0,37.5,4.6875,8,1.5
34.3475,0.0075,0-3,2023,14466.75,3616.0,37.5,4.6875,8,1.5
34.3525,0.0075,0-3,2016,5024.75,1408.0,25.0,4.166666666666667,6,1.5
34.3525,0.0075,0-3,2019,5855.875,1568.0,25.0,4.166666666666667,6,1.5
34.3525,0.0075,0-3,2023,7792.125,2128.0,25.0,4.166666666666667,6,1.5
34.1725,0.0125,7-9,2016,3216.125,928.0,33.0,11.0,3,8.0
34.1725,0.0125,7-9,2019,3925.375,1040.0,33.0,11.0,3,8.0
34.1725,0.0125,7-9,2023,3708.125,992.0,33.0,11.0,3,8.0
34.2025,0.0125,0-3,2016,2268.375,640.0,6.0,1.5,4,1.5
34.2025,0.0125,0-3,2019,2973.875,832.0,6.0,1.5,4,1.5
34.2025,0.0125,0-3,2023,4867.625,1248.0,6.0,1.5,4,1.5
34.2075,0.0125,0-3,2016,3622.75,960.0,6.0,1.5,4,1.5
34.2075,0.0125,0-3,2019,5014.625,1216.0,6.0,1.5,4,1.5
34.2075,0.0125,0-3,2023,7299.0,1808.0,6.0,1.5,4,1.5
34.2925,0.0125,0-3,2016,30173.125,6240.0,24.0,4.8,5,1.5
34.2925,0.0125,0-3,2019,34057.875,6992.0,24.0,4.8,5,1.5
34.2925,0.0125,0-3,2023,41991.5,8496.0,24.0,4.8,5,1.5
34.3175,0.0125,7-9,2016,12312.75,2992.0,21.0,7.0,3,8.0
34.3175,0.0125,7-9,2019,13731.75,3488.0,21.0,7.0,3,8.0
34.3175,0.0125,7-9,2023,19800.5,4736.0,21.0,7.0,3,8.0
34.3225,0.0125,7-9,2016,12408.125,3072.0,24.0,4.8,5,8.0
34.3225,0.0125,7-9,2019,18555.5,4656.0,24.0,4.8,5,8.0
34.3225,0.0125,7-9,2023,21462.625,5088.0,24.0,4.8,5,8.0
34.3275,0.0125,0-3,2016,26185.75,5712.0,44.0,7.333333333333333,6,1.5
34.3275,0.0125,0-3,2019,36350.625,7440.0,44.0,7.333333333333333,6,1.5
34.3275,0.0125,0-3,2023,44129.75,9120.0,44.0,7.333333333333333,6,1.5
34.3325,0.0125,13-,2016,9341.75,2672.0,42.0,6.0,7,20.0
34.3325,0.0125,13-,2019,12258.25,3520.0,42.0,6.0,7,20.0
34.3325,0.0125,13-,2023,15321.375,3952.0,42.0,6.0,7,20.0
34.3375,0.0125,13-,2016,6876.875,1728.0,71.5,8.9375,8,20.0
34.3375,0.0125,13-,2019,8366.75,2064.0,71.5,8.9375,8,20.0
34.3375,0.0125,13-,2023,11494.0,2768.0,71.5,8.9375,8,20.0
34.3425,0.0125,10-12,2016,6283.375,1712.0,77.0,9.625,8,11.0
34.3425,0.0125,10-12,2019,7569.75,1952.0,77.0,9.625,8,11.0
34.3425,0.0125,10-12,2023,9564.0,2432.0,77.0,9.625,8,11.0
34.3475,0.0125,0-3,2016,13702.875,3568.0,65.0,8.125,8,1.5
34.3475,0.0125,0-3,2019,15694.125,4032.0,65.0,8.125,8,1.5
34.3475,0.0125,0-3,2023,20308.75,5136.0,65.0,8.125,8,1.5
34.3525,0.0125,0-3,2016,2773.0,752.0,32.5,6.5,5,1.5
34.3525,0.0125,0-3,2019,4189.5,976.0,32.5,6.5,5,1.5
34.3525,0.0125,0-3,2023,4248.75,1056.0,32.5,6.5,5,1.5
34.1675,0.0175,4-6,2016,4846.25,1152.0,48.0,16.0,3,5.0
34.1675,0.0175,4-6,2019,5705.875,1472.0,48.0,16.0,3,5.0
34.1675,0.0175,4-6,2023,7904.125,1888.0,48.0,16.0,3,5.0
34.1725,0.0175,13-,2016,9259.75,2624.0,46.0,9.2,5,20.0
34.1725,0.0175,13-,2019,12959.375,3360.0,46.0,9.2,5,20.0
34.1725,0.0175,13-,2023,14288.625,3712.0,46.0,9.2,5,20.0
34.1775,0.0175,7-9,2016,3798.375,1152.0,53.0,13.25,4,8.0
34.1775,0.0175,7-9,2019,6335.625,1712.0,53.0,13.25,4,8.0
34.1775,0.0175,7-9,2023,7579.375,2064.0,53.0,13.25,4,8.0
34.2125,0.0175,0-3,2016,19896.75,4416.0,11.0,2.2,5,1.5
34.2125,0.0175,0-3,2019,22636.375,5040.0,11.0,2.2,5,1.5
34.2125,0.0175,0-3,2023,27262.25,6096.0,11.0,2.2,5,1.5
34.2175,0.0175,0-3,2016,2541.375,672.0,6.0,1.5,4,1.5
34.2175,0.0175,0-3,2019,3360.0,864.0,6.0,1.5,4,1.5
34.2175,0.0175,0-3,2023,2620.75,720.0,6.0,1.5,4,1.5
34.2475,0.0175,0-3,2016,722.875,208.0,3.0,1.5,2,1.5
34.2475,0.0175,0-3,2019,1809.5,432.0,3.0,1.5,2,1.5
34.2475,0.0175,0-3,2023,2419.0,640.0,3.0,1.5,2,1.5
34.2525,0.0175,0-3,2016,650.25,192.0,6.0,1.5,4,1.5
34.2525,0.0175,0-3,2019,1367.375,400.0,6.0,1.5,4,1.5
34.2525,0.0175,0-3,2023,1881.125,480.0,6.0,1.5,4,1.5
34.2575,0.0175,0-3,2016,1356.25,400.0,7.5,1.5,5,1.5
34.2575,0.0175,0-3,2019,1550.625,432.0,7.5,1.5,5,1.5
34.2575,0.0175,0-3,2023,1922.75,560.0,7.5,1.5,5,1.5
34.2625,0.0175,0-3,2016,2032.125,576.0,7.5,1.5,5,1.5
34.2625,0.0175,0-3,2019,3116.75,832.0,7.5,1.5,5,1.5
34.2625,0.0175,0-3,2023,5336.375,1360.0,7.5,1.5,5,1.5
34.2675,0.0175,0-3,2016,1832.25,528.0,7.5,1.5,5,1.5
34.2675,0.0175,0-3,2019,2646.625,752.0,7.5,1.5,5,1.5
34.2675,0.0175,0-3,2023,3853.875,1040.0,7.5,1.5,5,1.5
34.2725,0.0175,0-3,2016,17897.125,3936.0,6.0,1.5,4,1.5
34.2725,0.0175,0-3,2019,20651.375,4480.0,6.0,1.5,4,1.5
34.2725,0.0175,0-3,2023,25954.875,5520.0,6.0,1.5,4,1.5
34.2925,0.0175,0-3,2016,25670.5,6000.0,34.0,8.5,4,1.5
34.2925,0.0175,0-3,2019,28786.25,6432.0,34.0,8.5,4,1.5
34.2925,0.0175,0-3,2023,37187.125,8144.0,34.0,8.5,4,1.5
34.2975,0.0175,10-12,2016,6109.5,1696.0,26.0,5.2,5,11.0
34.2975,0.0175,10-12,2019,8698.375,2240.0,26.0,5.2,5,11.0
34.2975,0.0175,10-12,2023,9729.375,2448.0,26.0,5.2,5,11.0
34.3175,0.0175,4-6,2016,6098.125,1664.0,25.5,6.375,4,5.0
34.3175,0.0175,4-6,2019,8705.125,2160.0,25.5,6.375,4,5.0
34.3175,0.0175,4-6,2023,12081.625,2960.0,25.5,6.375,4,5.0
34.3225,0.0175,7-9,2016,29245.25,6640.0,25.5,4.25,6,8.0
34.3225,0.0175,7-9,2019,34650.5,7760.0,25.5,4.25,6,8.0
34.3225,0.0175,7-9,2023,36422.375,8336.0,25.5,4.25,6,8.0
34.3325,0.0175,4-6,2016,5991.5,1680.0,54.0,10.8,5,5.0
34.3325,0.0175,4-6,2019,8270.25,2320.0,54.0,10.8,5,5.0
34.3325,0.0175,4-6,2023,9897.125,2688.0,54.0,10.8,5,5.0
34.3375,0.0175,10-12,2016,2835.5,752.0,84.0,14.0,6,11.0
34.3375,0.0175,10-12,2019,2898.125,848.0,84.0,14.0,6,11.0
34.3375,0.0175,10-12,2023,2887.125,768.0,84.0,14.0,6,11.0
34.3425,0.0175,13-,2016,10119.25,2608.0,73.0,10.428571428571429,7,20.0
34.3425,0.0175,13-,2019,13770.625,3440.0,73.0,10.428571428571429,7,20.0
34.3425,0.0175,13-,2023,19207.5,4480.0,73.0,10.428571428571429,7,20.0
34.3475,0.0175,13-,2016,8439.0,2320.0,53.0,6.625,8,20.0
34.3475,0.0175,13-,2019,10425.875,2864.0,53.0,6.625,8,20.0
34.3475,0.0175,13-,2023,17277.375,4224.0,53.0,6.625,8,20.0
34.3525,0.0175,7-9,2016,11746.125,3184.0,31.0,5.166666666666667,6,8.0
34.3525,0.0175,7-9,2019,14997.875,3952.0,31.0,5.166666666666667,6,8.0
34.3525,0.0175,7-9,2023,18202.375,4496.0,31.0,5.166666666666667,6,8.0
34.1725,0.0225,13-,2016,51755.375,11520.0,69.0,11.5,6,20.0
34.1725,0.0225,13-,2019,48245.5,10864.0,69.0,11.5,6,20.0
34.1725,0.0225,13-,2023,55120.875,12224.0,69.0,11.5,6,20.0
34.1775,0.0225,4-6,2016,14930.125,3680.0,80.5,13.416666666666666,6,5.0
34.1775,0.0225,4-6,2019,17452.75,4304.0,80.5,13.416666666666666,6,5.0
34.1775,0.0225,4-6,2023,19031.5,4768.0,80.5,13.416666666666666,6,5.0
34.1975,0.0225,4-6,2016,12538.125,2576.0,49.5,12.375,4,5.0
34.1975,0.0225,4-6,2019,13562.25,2768.0,49.5,12.375,4,5.0
34.1975,0.0225,4-6,2023,15170.0,3152.0,49.5,12.375,4,5.0
34.2025,0.0225,7-9,2016,5247.5,1408.0,58.0,11.6,5,8.0
34.2025,0.0225,7-9,2019,5560.5,1472.0,58.0,11.6,5,8.0
34.2025,0.0225,7-9,2023,5905.625,1504.0,58.0,11.6,5,8.0
34.2075,0.0225,4-6,2016,2369.625,608.0,44.0,7.333333333333333,6,5.0
34.2075,0.0225,4-6,2019,3206.375,816.0,44.0,7.333333333333333,6,5.0
34.2075,0.0225,4-6,2023,4054.875,1088.0,44.0,7.333333333333333,6,5.0
34.2125,0.0225,0-3,2016,3589.0,1040.0,27.5,3.9285714285714284,7,1.5
34.2125,0.0225,0-3,2019,9208.75,2288.0,27.5,3.9285714285714284,7,1.5
34.2125,0.0225,0-3,2023,12662.25,3216.0,27.5,3.9285714285714284,7,1.5
34.2175,0.0225,0-3,2016,2131.75,640.0,17.5,2.5,7,1.5
34.2175,0.0225,0-3,2019,4214.5,1136.0,17.5,2.5,7,1.5
34.2175,0.0225,0-3,2023,5503.375,1504.0,17.5,2.5,7,1.5
34.2225,0.0225,0-3,2016,2146.375,624.0,12.5,2.0833333333333335,6,1.5
34.2225,0.0225,0-3,2019,3725.375,1024.0,12.5,2.0833333333333335,6,1.5
34.2225,0.0225,0-3,2023,6503.0,1760.0,12.5,2.0833333333333335,6,1.5
34.2275,0.0225,0-3,2016,4910.5,1232.0,6.0,1.5,4,1.5
34.2275,0.0225,0-3,2019,7353.875,1888.0,6.0,1.5,4,1.5
34.2275,0.0225,0-3,2023,9519.875,2368.0,6.0,1.5,4,1.5
34.2525,0.0225,0-3,2016,3334.0,832.0,7.5,1.5,5,1.5
34.2525,0.0225,0-3,2019,5783.875,1312.0,7.5,1.5,5,1.5
34.2525,0.0225,0-3,2023,6696.0,1504.0,7.5,1.5,5,1.5
34.2575,0.0225,0-3,2016,1906.5,560.0,10.5,1.5,7,1.5
34.2575,0.0225,0-3,2019,4624.25,1184.0,10.5,1.5,7,1.5
34.2575,0.0225,0-3,2023,6254.0,1616.0,10.5,1.5,7,1.5
34.2625,0.0225,0-3,2016,2313.75,640.0,12.0,1.5,8,1.5
34.2625,0.0225,0-3,2019,4341.75,1104.0,12.0,1.5,8,1.5
34.2625,0.0225,0-3,2023,6023.5,1504.0,12.0,1.5,8,1.5
34.2675,0.0225,0-3,2016,7075.125,1344.0,12.0,1.5,8,1.5
34.2675,0.0225,0-3,2019,13489.25,2752.0,12.0,1.5,8,1.5
34.2675,0.0225,0-3,2023,17377.5,3776.0,12.0,1.5,8,1.5
34.2725,0.0225,0-3,2016,9194.625,2352.0,9.0,1.5,6,1.5
34.2725,0.0225,0-3,2019,14386.75,3536.0,9.0,1.5,6,1.5
34.2725,0.0225,0-3,2023,18712.875,4288.0,9.0,1.5,6,1.5
34.2775,0.0225,0-3,2016,9243.375,2384.0,4.5,1.5,3,1.5
34.2775,0.0225,0-3,2019,13691.75,3392.0,4.5,1.5,3,1.5
34.2775,0.0225,0-3,2023,18507.875,4272.0,4.5,1.5,3,1.5
34.2925,0.0225,0-3,2016,6218.0,1632.0,34.0,8.5,4,1.5
34.2925,0.0225,0-3,2019,6891.375,1856.0,34.0,8.5,4,1.5
34.2925,0.0225,0-3,2023,10049.75,2528.0,34.0,8.5,4,1.5
34.2975,0.0225,13-,2016,13082.25,2992.0,17.0,3.4,5,20.0
34.2975,0.0225,13-,2019,16265.875,3728.0,17.0,3.4,5,20.0
34.2975,0.0225,13-,2023,20933.375,4624.0,17.0,3.4,5,20.0
34.3025,0.0225,0-3,2016,2068.625,544.0,32.5,10.833333333333334,3,1.5
34.3025,0.0225,0-3,2019,2375.5,624.0,32.5,10.833333333333334,3,1.5
34.3025,0.0225,0-3,2023,3144.375,800.0,32.5,10.833333333333334,3,1.5
34.3225,0.0225,0-3,2016,12356.125,3024.0,17.5,3.5,5,1.5
34.3225,0.0225,0-3,2019,15994.625,3984.0,17.5,3.5,5,1.5
34.3225,0.0225,0-3,2023,20030.0,4752.0,17.5,3.5,5,1.5
34.3275,0.0225,0-3,2016,4490.0,1200.0,19.0,3.1666666666666665,6,1.5
34.3275,0.0225,0-3,2019,7400.5,1920.0,19.0,3.1666666666666665,6,1.5
34.3275,0.0225,0-3,2023,8330.75,2192.0,19.0,3.1666666666666665,6,1.5
34.3425,0.0225,7-9,2016,5373.25,1200.0,55.5,9.25,6,8.0
34.3425,0.0225,7-9,2019,6612.0,1440.0,55.5,9.25,6,8.0
34.3425,0.0225,7-9,2023,11318.375,2368.0,55.5,9.25,6,8.0
34.3475,0.0225,0-3,2016,23893.125,5600.0,60.5,8.642857142857142,7,1.5
34.3475,0.0225,0-3,2019,32038.0,7360.0,60.5,8.642857142857142,7,1.5
34.3475,0.0225,0-3,2023,38381.5,8448.0,60.5,8.642857142857142,7,1.5
34.3525,0.0225,0-3,2016,16303.25,4064.0,56.0,9.333333333333334,6,1.5
34.3525,0.0225,0-3,2019,20722.125,4928.0,56.0,9.333333333333334,6,1.5
34.3525,0.0225,0-3,2023,22988.125,5376.0,56.0,9.333333333333334,6,1.5
34.3575,0.0225,4-6,2016,10555.375,2848.0,51.0,10.2,5,5.0
34.3575,0.0225,4-6,2019,14640.75,3744.0,51.0,10.2,5,5.0
34.3575,0.0225,4-6,2023,18331.375,4496.0,51.0,10.2,5,5.0
34.3675,0.0225,0-3,2016,7561.875,2144.0,31.0,7.75,4,1.5
34.3675,0.0225,0-3,2019,10989.75,2992.0,31.0,7.75,4,1.5
34.3675,0.0225,0-3,2023,16212.0,3968.0,31.0,7.75,4,1.5
34.3725,0.0225,0-3,2016,7424.0,1856.0,12.5,3.125,4,1.5
34.3725,0.0225,0-3,2019,8733.25,2112.0,12.5,3.125,4,1.5
34.3725,0.0225,0-3,2023,10833.625,2432.0,12.5,3.125,4,1.5
34.1725,0.0275,10-12,2016,13739.625,3344.0,45.0,15.0,3,11.0
34.1725,0.0275,10-12,2019,15815.875,3728.0,45.0,15.0,3,11.0
34.1725,0.0275,10-12,2023,17993.0,4224.0,45.0,15.0,3,11.0
34.1775,0.0275,13-,2016,7391.125,2048.0,37.5,9.375,4,20.0
34.1775,0.0275,13-,2019,7156.125,1872.0,37.5,9.375,4,20.0
34.1775,0.0275,13-,2023,8668.25,2272.0,37.5,9.375,4,20.0
34.1825,0.0275,0-3,2016,1066.375,320.0,25.0,12.5,2,1.5
34.1825,0.0275,0-3,2019,1445.75,400.0,25.0,12.5,2,1.5
34.1825,0.0275,0-3,2023,1977.25,496.0,25.0,12.5,2,1.5
34.1925,0.0275,0-3,2016,23239.75,5472.0,30.0,10.0,3,1.5
34.1925,0.0275,0-3,2019,24816.875,6080.0,30.0,10.0,3,1.5
34.1925,0.0275,0-3,2023,28522.375,6832.0,30.0,10.0,3,1.5
34.1975,0.0275,13-,2016,10094.0,2544.0,41.0,6.833333333333333,6,20.0
34.1975,0.0275,13-,2019,10587.375,2752.0,41.0,6.833333333333333,6,20.0
34.1975,0.0275,13-,2023,12787.125,3216.0,41.0,6.833333333333333,6,20.0
34.2025,0.0275,13-,2016,5715.625,1616.0,54.0,6.75,8,20.0
34.2025,0.0275,13-,2019,9359.875,2400.0,54.0,6.75,8,20.0
34.2025,0.0275,13-,2023,11439.5,2928.0,54.0,6.75,8,20.0
34.2075,0.0275,7-9,2016,2142.5,624.0,44.0,5.5,8,8.0
34.2075,0.0275,7-9,2019,2606.0,736.0,44.0,5.5,8,8.0
34.2075,0.0275,7-9,2023,3898.125,1024.0,44.0,5.5,8,8.0
34.2125,0.0275,4-6,2016,2854.0,848.0,32.0,4.0,8,5.0
34.2125,0.0275,4-6,2019,4971.875,1280.0,32.0,4.0,8,5.0
34.2125,0.0275,4-6,2023,7286.0,1904.0,32.0,4.0,8,5.0
34.2175,0.0275,4-6,2016,2286.0,672.0,22.0,2.75,8,5.0
34.2175,0.0275,4-6,2019,4228.375,1184.0,22.0,2.75,8,5.0
34.2175,0.0275,4-6,2023,6367.875,1680.0,22.0,2.75,8,5.0
34.2225,0.0275,0-3,2016,1430.875,432.0,22.0,2.75,8,1.5
34.2225,0.0275,0-3,2019,2302.375,608.0,22.0,2.75,8,1.5
34.2225,0.0275,0-3,2023,4185.25,1040.0,22.0,2.75,8,1.5
34.2275,0.0275,0-3,2016,1917.375,480.0,10.5,1.5,7,1.5
34.2275,0.0275,0-3,2019,2363.625,560.0,10.5,1.5,7,1.5
34.2275,0.0275,0-3,2023,5052.75,1152.0,10.5,1.5,7,1.5
34.2325,0.0275,0-3,2016,9394.75,2208.0,6.0,1.5,4,1.5
34.2325,0.0275,0-3,2019,11679.625,2608.0,6.0,1.5,4,1.5
34.2325,0.0275,0-3,2023,19325.0,4240.0,6.0,1.5,4,1.5
34.2575,0.0275,0-3,2016,658.625,176.0,6.0,1.5,4,1.5
34.2575,0.0275,0-3,2019,805.875,256.0,6.0,1.5,4,1.5
34.2575,0.0275,0-3,2023,1387.0,368.0,6.0,1.5,4,1.5
34.2625,0.0275,0-3,2016,4302.0,1008.0,7.5,1.5,5,1.5
34.2625,0.0275,0-3,2019,3700.125,912.0,7.5,1.5,5,1.5
34.2625,0.0275,0-3,2023,5386.75,1296.0,7.5,1.5,5,1.5
34.2675,0.0275,0-3,2016,9873.875,2016.0,7.5,1.5,5,1.5
34.2675,0.0275,0-3,2019,12007.375,2432.0,7.5,1.5,5,1.5
34.2675,0.0275,0-3,2023,13397.75,2816.0,7.5,1.5,5,1.5
34.2725,0.0275,0-3,2016,6187.0,1520.0,6.0,1.5,4,1.5
34.2725,0.0275,0-3,2019,11112.5,2480.0,6.0,1.5,4,1.5
34.2725,0.0275,0-3,2023,12760.875,2864.0,6.0,1.5,4,1.5
34.2975,0.0275,0-3,2016,5820.75,1616.0,23.0,7.666666666666667,3,1.5
34.2975,0.0275,0-3,2019,10335.25,2560.0,23.0,7.666666666666667,3,1.5
34.2975,0.0275,0-3,2023,18258.0,4240.0,23.0,7.666666666666667,3,1.5
34.3225,0.0275,0-3,2016,6834.375,1888.0,9.0,1.5,6,1.5
34.3225,0.0275,0-3,2019,8419.125,2256.0,9.0,1.5,6,1.5
34.3225,0.0275,0-3,2023,13368.75,3360.0,9.0,1.5,6,1.5
34.3275,0.0275,0-3,2016,5691.0,1472.0,10.5,1.5,7,1.5
34.3275,0.0275,0-3,2019,7783.75,2048.0,10.5,1.5,7,1.5
